Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"out.println(""var_customer_token"" + var_customer_token)",,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.001s,PASSED
"out.println(""var_partner_token"" + var_partner_token)",,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.001s,PASSED
"encipheredData = SecureUtils.encryptAesEwallet(plain, var_aes_key)",,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.002s,PASSED
"body = ""{""organisation_id"":""1"",""data"":"""" + encipheredData + """",""lang"":""id""}""",,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.002s,PASSED
out.println(body),,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.002s,PASSED
request = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.001s,PASSED
"if (obj_model == ""1"")",,,,2019-11-27 16:02:47,2019-11-27 16:02:48,0.001s,PASSED
else,,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.059s,PASSED
"if (var_customer_token == ""0"")",,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.001s,PASSED
else,,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.002s,PASSED
response = sendRequest(request),,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.141s,PASSED
println(partner_token),,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.000s,PASSED
body_content = responseBodyContent,,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.000s,PASSED
status_code = statusCode,,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.001s,PASSED
respDataMap = JsonSlurper().parseText(body_content),,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.001s,PASSED
out.println(respDataMap),,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.001s,PASSED
rc_ref = ReturnCodeWrapper(var_expected_rc).getEnumRC(),,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.001s,PASSED
out.println(var_expected_rc),,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.001s,PASSED
out.println(rc_ref.getRCName()),,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.000s,PASSED
out.println(rc_ref.getHttpResponse()),,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.000s,PASSED
"result = verifyEqual(response_code, rc_ref.getRCName())",,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.003s,PASSED
if (result == false),,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.001s,PASSED
else,,,,2019-11-27 16:02:48,2019-11-27 16:02:48,0.010s,PASSED
